T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pH_surface,pCO2_surface,pH_deep,pCO2_deep
21.15120690779641,4.884168575253453,36.21021307968953,34.0,1996.3251204643827,2098.8606165773012,2305.291492483988,2398.688166879033,1380,8.103378154176363,337.6641789880801,8.35436229018075,178.70256923220592
18.814902664534745,5.128664847844216,36.332219039022405,34.0,1996.2990685133072,2098.8522341441326,2305.3285219116183,2398.678989522126,1390,8.137716122158835,307.63868190812894,8.350362349032013,180.69336589389306
16.36583071260413,5.517156747496636,36.41484488802667,34.0,1996.2730246699805,2098.843849944505,2305.3655328611535,2398.6698167847408,1400,8.174582834722816,278.3325887975693,8.344017382593215,183.8957233155318
13.876385096200394,6.038160536624006,36.455648224222884,34.0,1996.2469889301296,2098.835463979405,2305.4025253418345,2398.660648664571,1410,8.212955813743744,250.74578677087266,8.33552863258506,188.26610102162175
11.42015329701818,6.67627545426667,36.45342290970094,34.0,1996.2209612894837,2098.8270762498214,2305.4394993628875,2398.6514851593074,1420,8.251743099236768,225.59624195481732,8.325163210234946,193.7388588171075
9.069741002180642,7.412638959758375,36.4082347243019,34.0,1996.1949417437743,2098.8186867567388,2305.4764549335455,2398.642326266644,1430,8.289806204958323,203.33772804609993,8.31324407165047,200.2218067123806
6.894625896876321,8.225484305232767,36.32141942112796,34.0,1996.1689302887332,2098.8102955011436,2305.5133920630274,2398.6331719842724,1440,8.325988280918253,184.20154081923357,8.300138371445577,207.591593849982
4.959103919043287,9.090783955959761,36.195543241974576,34.0,1996.1429269200992,2098.8019024840237,2305.5503107605523,2398.6240223098916,1450,8.359148751674859,168.25013930849022,8.286244826151611,215.68971760657195
3.320388685868385,9.982959838681623,36.03432705986723,34.0,1996.1169316336109,2098.793507706358,2305.587211035336,2398.6148772411966,1460,8.38820454070598,155.4328652500899,8.271980679323606,224.32005291727154
2.026920269587068,10.875639424799846,35.842536390741024,34.0,1996.0909444250067,2098.7851111691352,2305.624092896586,2398.6057367758867,1470,8.412176277405928,145.6369444218145,8.257768776150511,233.24883821303047
1.1169333201167875,11.742435296505079,35.625840525797564,34.0,1996.0649652900338,2098.7767128733376,2305.6609563535053,2398.596600911655,1480,8.430236042916196,138.7299359400551,8.244025149844859,242.20796656860662
0.617326857360399,12.557725153038936,35.39064494849287,34.0,1996.0389942244328,2098.768312819947,2305.6978014152983,2398.5874696462092,1490,8.441751798926065,134.59213653346205,8.231147416437823,250.9021863477811
