EXPOCODE;SECT_ID;STNNBR;CASTNO;BTLNBR;DATE;TIME;LATITUDE;LONGITUDE;DEPTH_m;CTDPRS_dbar;CTDTMP_its-90;CTDSAL_pss-78;CTDSAL_FLAG_W;OXYGEN_umol_kg;OXYGEN_FLAG_W;SILCAT_umol_kg;SILCAT_FLAG_W;NITRAT_umol_kg;NITRAT_FLAG_W;PHSPHT_umol_kg;PHSPHT_FLAG_W;TCARBN_umol_kg;TCARBN_FLAG_W;ALKALI_umol_kg;ALKALI_FLAG_W
  58P320011031;  OWSM;5103;1;3;20021225;0;66;2;2100;22;7.3;35.155;2;-999;9;4.09;0;11.07;0;0.73;0;2132;2;2266.1;3
  58P320011031;  OWSM;5103;1;4;20021225;0;66;2;2100;51;7.3;35.145;2;288.8;0;4.08;0;10.73;0;0.71;0;2124.5;2;2263.7;3
  58P320011031;  OWSM;5103;1;5;20021225;0;66;2;2100;101;7.3;35.152;2;288.8;0;4.06;0;10.87;0;0.69;0;2132.1;2;2263.9;3
  58P320011031;  OWSM;5103;1;6;20021225;0;66;2;2100;199;5.54;35.026;2;286.4;0;6.07;0;13.26;0;0.87;0;2131.9;2;2261.2;3
  58P320011031;  OWSM;5103;1;7;20021225;0;66;2;2100;402;1.24;34.911;2;307;0;6.24;0;13.62;0;0.9;0;2150.7;2;2246.6;3
  58P320011031;  OWSM;5103;1;8;20021225;0;66;2;2100;607;-0.24;34.885;2;304.4;0;7.27;0;14.03;0;0.92;0;2159.3;2;2250.4;3
  58P320011031;  OWSM;5103;1;9;20021225;0;66;2;2100;810;-0.62;34.891;2;304;0;8.35;0;14.35;0;0.95;0;2163.5;2;2248.6;3
  58P320011031;  OWSM;5103;1;10;20021225;0;66;2;2100;985;-0.7;34.899;2;303.8;0;9.32;0;14.26;0;0.9;0;2163.4;2;2252.5;3
  58P320011031;  OWSM;5115;1;1;20030121;0;66;2;2100;1;7.57;35.233;2;-999;9;4.64;0;11.56;0;0.74;0;2132.8;2;-999;9
  58P320011031;  OWSM;5115;1;2;20030121;0;66;2;2100;10;7.57;35.234;2;284.2;0;4.64;0;11.5;0;0.75;0;2135.5;2;-999;9
  58P320011031;  OWSM;5115;1;3;20030121;0;66;2;2100;20;7.57;35.234;2;283.9;0;4.66;0;11.64;0;0.77;0;2134.5;2;-999;9
  58P320011031;  OWSM;5115;1;4;20030121;0;66;2;2100;50;7.58;35.234;2;283.4;0;4.66;0;11.38;0;0.73;0;2133.7;2;-999;9
  58P320011031;  OWSM;5115;1;5;20030121;0;66;2;2100;101;7.58;35.247;2;287.3;0;4.65;0;11.51;0;0.75;0;2133.2;2;-999;9
  58P320011031;  OWSM;5115;1;6;20030121;0;66;2;2100;202;7.58;35.245;2;286.5;0;5.19;0;12.08;0;0.78;0;2135.3;2;-999;9
  58P320011031;  OWSM;5115;1;7;20030121;0;66;2;2100;404;2.59;34.971;2;302.8;0;6.06;0;13.23;0;0.88;0;2154;2;-999;9
  58P320011031;  OWSM;5115;1;8;20030121;0;66;2;2100;607;0.32;34.907;2;308;0;7.04;0;13.81;0;0.88;0;2162;2;-999;9
  58P320011031;  OWSM;5115;1;9;20030121;0;66;2;2100;810;-0.34;34.905;2;305.7;0;8.15;0;13.93;0;0.95;0;2165.8;2;-999;9
  58P320011031;  OWSM;5115;1;10;20030121;0;66;2;2100;1012;-0.54;34.913;2;306.3;0;9.16;0;13.99;0;0.92;0;2164.3;2;-999;9
  58P320011031;  OWSM;5124;1;1;20030216;0;66;2;2100;0;7.05;35.209;2;-999;9;4.71;0;11.65;0;0.78;0;2134.2;2;-999;9
  58P320011031;  OWSM;5124;1;2;20030216;0;66;2;2100;10;7.05;35.214;2;287.9;0;4.78;0;11.59;0;0.75;0;2133.9;2;-999;9
  58P320011031;  OWSM;5124;1;3;20030216;0;66;2;2100;20;7.06;35.215;2;288;0;4.79;0;11.55;0;0.79;0;2133.4;2;-999;9
  58P320011031;  OWSM;5124;1;4;20030216;0;66;2;2100;30;7.06;35.216;2;-999;9;4.8;0;11.7;0;0.76;0;2132.5;2;-999;9
  58P320011031;  OWSM;5124;1;5;20030216;0;66;2;2100;40;7.06;35.216;2;287.2;0;4.76;0;11.57;0;0.77;0;2135.3;2;-999;9
  58P320011031;  OWSM;5124;1;6;20030216;0;66;2;2100;51;7.06;35.217;2;290.7;0;4.78;0;11.49;0;0.79;0;2137.9;2;-999;9
  58P320011031;  OWSM;5124;1;7;20030216;0;66;2;2100;76;7.06;35.216;2;287;0;4.79;0;11.51;0;0.78;0;2134.2;2;-999;9
  58P320011031;  OWSM;5124;1;8;20030216;0;66;2;2100;101;7.07;35.216;2;288.3;0;4.8;0;11.53;0;0.78;0;2134.3;2;-999;9
  58P320011031;  OWSM;5124;1;9;20030216;0;66;2;2100;152;7.07;35.217;2;288.8;0;4.81;0;11.54;0;0.77;0;2134.1;2;-999;9
  58P320011031;  OWSM;5124;1;10;20030216;0;66;2;2100;211;6.9;35.202;2;290.7;0;4.83;0;11.55;0;0.76;0;2134.3;2;-999;9
  58P320011031;  OWSM;5124;1;11;20030216;0;66;2;2100;301;5.84;35.127;2;293.6;0;4.87;0;11.54;0;0.77;0;2141.6;2;-999;9
  58P320011031;  OWSM;5124;1;12;20030216;0;66;2;2100;404;3.26;34.961;2;298.7;0;4.91;0;11.52;0;0.77;3;2149.4;2;-999;9
  58P320011031;  OWSM;5124;1;13;20030216;0;66;2;2100;500;1.01;34.912;2;308.4;0;5.85;0;12.62;0;0.84;0;2164.4;2;-999;9
  58P320011031;  OWSM;5124;1;14;20030216;0;66;2;2100;607;0.06;34.955;2;307.8;0;6.78;0;13.72;0;0.91;0;2164.6;2;-999;9
  58P320011031;  OWSM;5124;1;15;20030216;0;66;2;2100;810;-0.51;34.893;2;301.7;0;8.44;0;14.04;0;0.95;0;2166.1;2;-999;9
  58P320011031;  OWSM;5124;1;16;20030216;0;66;2;2100;1012;-0.63;34.898;2;303.8;0;9.84;0;14.11;0;0.94;0;2165.8;2;-999;9
  58P320011031;  OWSM;5124;1;17;20030216;0;66;2;2100;1216;-0.7;34.905;2;302.8;0;10.81;0;14.24;0;0.99;0;2163.2;2;-999;9
  58P320011031;  OWSM;5124;1;18;20030216;0;66;2;2100;1502;-0.8;34.912;2;301.5;0;11.72;0;14.73;0;1;0;2163.6;2;-999;9
  58P320011031;  OWSM;5124;1;19;20030216;0;66;2;2100;2017;-0.88;34.911;2;299.5;0;12.7;0;-999;9;1.01;0;2161.3;2;-999;9
  58P320011031;  OWSM;5136;1;1;20030319;0;66;2;2100;4;6.78;35.174;2;-999;9;4.75;0;11.72;0;-999;-999;2136.1;2;-999;9
  58P320011031;  OWSM;5136;1;2;20030319;0;66;2;2100;11;6.78;35.172;2;-999;9;4.64;0;11.7;0;-999;-999;2136.8;2;-999;9
  58P320011031;  OWSM;5136;1;3;20030319;0;66;2;2100;23;6.78;35.176;2;290.6;0;4.63;0;11.71;0;-999;-999;2136;2;-999;9
  58P320011031;  OWSM;5136;1;4;20030319;0;66;2;2100;53;6.77;35.176;2;292.3;0;4.54;0;11.67;0;-999;-999;2138.1;2;-999;9
  58P320011031;  OWSM;5136;1;5;20030319;0;66;2;2100;100;6.7;35.168;2;291;0;4.67;0;11.58;0;0.75;0;2137.8;2;-999;9
  58P320011031;  OWSM;5136;1;6;20030319;0;66;2;2100;198;5.71;35.082;2;292.1;0;4.53;0;11.43;0;0.7;3;2140.6;2;-999;9
  58P320011031;  OWSM;5136;1;7;20030319;0;66;2;2100;404;1.21;34.944;2;296.5;0;6.22;0;13.11;0;0.87;0;2161.5;2;-999;9
  58P320011031;  OWSM;5136;1;8;20030319;0;66;2;2100;602;-0.12;34.891;2;306;0;7.09;0;13.89;0;0.92;0;2165.8;2;-999;9
  58P320011031;  OWSM;5136;1;9;20030319;0;66;2;2100;801;-0.46;34.895;2;305;0;8.25;0;14.12;0;0.95;0;2165.8;2;-999;9
  58P320011031;  OWSM;5136;1;10;20030319;0;66;2;2100;998;-0.62;34.903;2;304.5;0;9.52;0;14.35;0;0.92;0;2165.5;2;-999;9
  58P320011031;  OWSM;5148;1;1;20030419;0;66;2;2100;1;7.36;35.089;2;-999;9;5.96;0;11.51;0;0;3;2136;2;-999;9
  58P320011031;  OWSM;5148;1;2;20030419;0;66;2;2100;10;6.91;35.16;2;-999;9;5.4;0;10.34;0;0.69;0;2137.5;2;-999;9
  58P320011031;  OWSM;5148;1;3;20030419;0;66;2;2100;20;6.94;35.149;2;-999;9;5.42;0;10.39;0;0.71;0;2133.5;2;-999;9
  58P320011031;  OWSM;5148;1;4;20030419;0;66;2;2100;30;6.81;35.163;2;-999;9;5.17;0;10.25;0;0.68;0;2134.8;2;-999;9
  58P320011031;  OWSM;5148;1;5;20030419;0;66;2;2100;40;6.76;35.163;2;292.1;0;5.27;0;11.03;0;0.76;0;2135.7;2;-999;9
  58P320011031;  OWSM;5148;1;6;20030419;0;66;2;2100;51;6.71;35.159;2;288.6;0;5.23;0;11.49;0;0.77;0;2138;2;-999;9
  58P320011031;  OWSM;5148;1;7;20030419;0;66;2;2100;76;6.6;35.144;2;293.6;0;5.46;0;12.09;0;0.78;0;2142.4;2;-999;9
  58P320011031;  OWSM;5148;1;8;20030419;0;66;2;2100;99;6.46;35.131;2;290.3;0;5.69;0;12.69;0;0.79;0;2140.2;2;-999;9
  58P320011031;  OWSM;5148;1;9;20030419;0;66;2;2100;152;6.07;35.093;2;288.3;0;5.74;0;12.86;0;0.81;0;2139.6;2;-999;9
  58P320011031;  OWSM;5148;1;10;20030419;0;66;2;2100;207;5.54;35.076;2;294.3;0;5.78;0;13.02;0;0.82;0;2142.4;2;-999;9
  58P320011031;  OWSM;5148;1;11;20030419;0;66;2;2100;303;3.88;34.95;2;294.6;0;6.17;0;13.71;0;0.88;0;2160.4;2;-999;9
  58P320011031;  OWSM;5148;1;12;20030419;0;66;2;2100;404;1.56;34.928;2;296;0;6.56;0;14.41;0;0.93;0;2162.2;2;-999;9
  58P320011031;  OWSM;5148;1;13;20030419;0;66;2;2100;506;0.59;34.908;2;297.7;0;7.06;0;14.39;0;0.93;0;2169.1;2;-999;9
  58P320011031;  OWSM;5148;1;14;20030419;0;66;2;2100;598;-0.13;34.896;2;302.9;0;7.56;0;14.37;0;0.93;0;2169.9;2;-999;9
  58P320011031;  OWSM;5148;1;15;20030419;0;66;2;2100;810;-0.49;34.898;2;304.2;0;9;0;15;0;0.98;0;2167.9;2;-999;9
  58P320011031;  OWSM;5148;1;16;20030419;0;66;2;2100;1012;-0.63;34.903;2;298.1;0;9.56;0;14.52;0;0.92;0;2169;2;-999;9
  58P320011031;  OWSM;5148;1;17;20030419;0;66;2;2100;1216;-0.72;34.908;2;302.5;0;11.55;0;-999;9;-999;9;2165;2;-999;9
  58P320011031;  OWSM;5148;1;18;20030419;0;66;2;2100;1520;-0.8;34.913;2;302.6;0;11.23;0;14.91;0;0.99;0;2164.5;2;-999;9
  58P320011031;  OWSM;5148;1;19;20030419;0;66;2;2100;2087;-0.86;34.915;2;-999;9;12.78;0;15.37;0;1.01;0;2163;2;-999;9
  58P320011031;  OWSM;5163;1;1;20030516;0;66;2;2100;1;8.29;35.115;2;-999;9;3.17;0;6.37;0;0.5;0;2107.3;2;-999;9
  58P320011031;  OWSM;5163;1;2;20030516;0;66;2;2100;8;8.21;35.16;2;295.1;0;3.17;0;6.12;0;0.51;0;2106.2;2;-999;9
  58P320011031;  OWSM;5163;1;3;20030516;0;66;2;2100;20;8.16;35.202;2;293.2;0;3.15;0;6.31;0;0.52;0;2114.8;2;-999;9
  58P320011031;  OWSM;5163;1;4;20030516;0;66;2;2100;51;7.98;35.285;2;291.5;0;4.77;0;10.63;0;0.7;0;2133.3;2;-999;9
  58P320011031;  OWSM;5163;1;5;20030516;0;66;2;2100;101;7.71;35.269;2;292.6;0;4.71;0;10.37;0;0.73;0;2139;2;-999;9
  58P320011031;  OWSM;5163;1;6;20030516;0;66;2;2100;202;6.79;35.162;2;293.2;0;5.1;0;12.26;0;0.8;0;2140.9;2;-999;9
  58P320011031;  OWSM;5163;1;7;20030516;0;66;2;2100;404;2.43;34.941;2;305.9;0;6.25;0;13.86;0;0.91;0;2160.3;2;-999;9
  58P320011031;  OWSM;5163;1;8;20030516;0;66;2;2100;607;0.09;34.907;2;307.9;0;7.4;0;14.32;0;0.93;0;2166.4;2;-999;9
  58P320011031;  OWSM;5163;1;9;20030516;0;66;2;2100;810;-0.43;34.897;2;305.4;0;8.49;0;14.65;0;0.93;0;2168.1;2;-999;9
  58P320011031;  OWSM;5163;1;10;20030516;0;66;2;2100;1009;-0.59;34.905;2;305.7;0;9.47;0;14.71;0;0.89;0;2167.4;2;-999;9
  58P320011031;  OWSM;5177;1;1;20030613;0;66;2;2100;4.1;10.11;35.1473;2;-999;9;2.02;0;2.43;0;-999;9;2076.5;2;-999;9
  58P320011031;  OWSM;5177;1;2;20030613;0;66;2;2100;12.7;10.01;35.168;2;306.3;0;2.08;0;2.28;0;0.25;0;2071.8;2;-999;9
  58P320011031;  OWSM;5177;1;3;20030613;0;66;2;2100;22.4;9.52;35.2238;2;295.2;0;2.77;0;5.58;0;0.45;0;2071.7;2;-999;9
  58P320011031;  OWSM;5177;1;4;20030613;0;66;2;2100;51.5;8.45;35.2982;2;286.2;0;4.19;0;9.82;0;-999;9;2135.1;2;-999;9
  58P320011031;  OWSM;5177;1;5;20030613;0;66;2;2100;98;8.06;35.279;2;283;0;4.95;0;11.91;0;0.78;0;2137.2;2;-999;9
  58P320011031;  OWSM;5177;1;6;20030613;0;66;2;2100;199;7.2;35.163;2;287.6;0;5.43;0;12.51;0;0.8;0;2141.1;2;-999;9
  58P320011031;  OWSM;5177;1;7;20030613;0;66;2;2100;401;2.28;34.905;2;294.7;0;6.29;0;13.36;0;0.88;0;2159.5;2;-999;9
  58P320011031;  OWSM;5177;1;8;20030613;0;66;2;2100;601;-0.04;34.892;2;306.9;0;7.17;0;14.12;0;0.92;0;2165.3;2;-999;9
  58P320011031;  OWSM;5177;1;9;20030613;0;66;2;2100;801.7;-0.43;34.895;2;305.3;0;8.2;0;14.34;0;-999;9;2166.7;2;-999;9
  58P320011031;  OWSM;5177;1;10;20030613;0;66;2;2100;998.7;-0.61;34.9018;2;306.2;0;9.28;0;15.03;0;-999;9;2163;2;-999;9
  58P320011031;  OWSM;5193;1;1;20030710;0;66;2;2100;1.9;12.45;34.943;2;-999;9;1.36;0;0.06;0;0.17;0;2049;2;-999;9
  58P320011031;  OWSM;5193;1;2;20030710;0;66;2;2100;10.8;12.2;34.99;2;286.9;0;1.37;0;0.02;0;0.11;0;2050.8;2;-999;9
  58P320011031;  OWSM;5193;1;3;20030710;0;66;2;2100;19.7;11.43;35.024;2;-999;9;1.31;0;1.23;0;0.22;0;2056.3;2;-999;9
  58P320011031;  OWSM;5193;1;4;20030710;0;66;2;2100;31;10.06;35.121;2;-999;9;1.95;0;3.9;0;0.39;0;2106.5;2;-999;9
  58P320011031;  OWSM;5193;1;5;20030710;0;66;2;2100;42.1;9;35.278;2;276;0;3.41;0;7.81;0;0.59;0;2128.7;2;-999;9
  58P320011031;  OWSM;5193;1;6;20030710;0;66;2;2100;49.1;8.73;35.289;2;273.8;0;4.01;0;10.45;0;0.63;0;2137.7;2;-999;9
  58P320011031;  OWSM;5193;1;7;20030710;0;66;2;2100;76.3;8.28;35.279;2;275.8;0;4.39;0;11.15;0;0.71;0;2141.2;2;-999;9
  58P320011031;  OWSM;5193;1;8;20030710;0;66;2;2100;99.2;7.95;35.259;2;276.6;0;4.76;0;11.84;0;0.79;0;2141.2;2;-999;9
  58P320011031;  OWSM;5193;1;9;20030710;0;66;2;2100;148.5;7.54;35.239;2;277;0;5.21;0;12.31;0;0.8;0;2140;2;-999;9
  58P320011031;  OWSM;5193;1;10;20030710;0;66;2;2100;202.5;7.15;35.213;2;278.3;0;5.67;0;12.77;0;0.82;0;2138.4;2;-999;9
  58P320011031;  OWSM;5193;1;11;20030710;0;66;2;2100;300.8;5.59;35.049;2;289.1;0;6.05;0;13.28;0;0.85;0;2143.6;2;-999;9
  58P320011031;  OWSM;5193;1;12;20030710;0;66;2;2100;399.5;2.88;34.969;2;294.8;0;6.44;0;13.8;0;0.89;0;2156.4;2;-999;9
  58P320011031;  OWSM;5193;1;13;20030710;0;66;2;2100;501.3;1.12;34.924;2;306.2;0;6.82;0;13.99;0;0.89;0;2165.8;2;-999;9
  58P320011031;  OWSM;5193;1;14;20030710;0;66;2;2100;600.2;0.21;34.895;2;305.3;0;7.2;0;14.19;0;0.89;0;2166.2;2;-999;9
  58P320011031;  OWSM;5193;1;15;20030710;0;66;2;2100;802.6;-0.39;34.898;2;303.5;0;8.43;0;14.46;0;0.94;0;2166.8;2;-999;9
  58P320011031;  OWSM;5193;1;16;20030710;0;66;2;2100;1000.9;-0.58;34.904;2;303.4;0;9.42;0;14.54;0;0.93;0;2169.1;2;-999;9
  58P320011031;  OWSM;5193;1;17;20030710;0;66;2;2100;1200.1;-0.68;34.909;2;302;0;10.34;0;14.73;0;0.96;0;2164.7;2;-999;9
  58P320011031;  OWSM;5193;1;18;20030710;0;66;2;2100;1500.6;-0.78;34.914;2;300.3;0;11.44;0;14.85;0;0.99;0;2163.5;2;-999;9
  58P320011031;  OWSM;5193;1;19;20030710;0;66;2;2100;1999.9;-0.84;34.916;2;296.4;0;12.13;0;15.18;0;1;0;2162.1;2;-999;9
  58P320011031;  OWSM;5211;1;1;20030808;0;66;2;2100;5.4;13.7;34.683;2;-999;9;0.54;0;0.15;0;0.27;0;2048.7;2;-999;9
  58P320011031;  OWSM;5211;1;2;20030808;0;66;2;2100;12.2;13.52;34.905;2;-999;9;0.54;0;0.1;0;0.08;0;2040;2;-999;9
  58P320011031;  OWSM;5211;1;3;20030808;0;66;2;2100;23.4;10.96;35.113;2;282.4;0;0.82;0;0.85;0;0.2;0;2070.5;2;-999;9
  58P320011031;  OWSM;5211;1;4;20030808;0;66;2;2100;53.6;8.59;35.3;2;268;0;4.43;0;12.21;0;0.74;0;2142.5;2;-999;9
  58P320011031;  OWSM;5211;1;5;20030808;0;66;2;2100;99;8.07;35.268;2;275.9;0;4.8;0;12.23;0;0.76;0;2143;2;-999;9
  58P320011031;  OWSM;5211;1;6;20030808;0;66;2;2100;201.5;7.2;35.179;2;282.6;0;5.63;0;12.85;0;0.77;0;2143.6;2;-999;9
  58P320011031;  OWSM;5211;1;7;20030808;0;66;2;2100;401.9;2.81;34.932;2;300.4;0;6.29;0;14.06;0;0.9;0;2148.9;2;-999;9
  58P320011031;  OWSM;5211;1;8;20030808;0;66;2;2100;599;0.27;34.896;2;307.9;0;7.19;0;14.44;0;0.86;0;2163.7;2;-999;9
  58P320011031;  OWSM;5211;1;9;20030808;0;66;2;2100;802;-0.42;34.895;2;306;0;8.34;0;14.6;0;0.94;0;2168.5;2;-999;9
  58P320011031;  OWSM;5211;1;10;20030808;0;66;2;2100;1001;-0.6;34.901;2;305.4;0;9.09;0;14.62;0;-999;9;2168.2;2;-999;9
  58P320011031;  OWSM;5226;1;1;20030905;0;66;2;2100;2.6;13.47;34.785;2;-999;9;1.02;0;0.63;0;0.33;0;2044.5;2;-999;9
  58P320011031;  OWSM;5226;1;2;20030905;0;66;2;2100;11.2;13.46;34.829;2;265.2;0;0.98;0;0.54;0;0.11;0;2043.7;2;-999;9
  58P320011031;  OWSM;5226;1;3;20030905;0;66;2;2100;21.8;12.34;35.031;2;267.2;0;0.97;0;0.55;0;0.13;0;2044.1;2;-999;9
  58P320011031;  OWSM;5226;1;4;20030905;0;66;2;2100;52;9.69;35.331;2;263.1;0;4.27;0;11.82;0;0.76;0;2132.4;2;-999;9
  58P320011031;  OWSM;5226;1;5;20030905;0;66;2;2100;101.9;8.58;35.298;2;268.5;0;5.02;0;12.48;0;0.81;0;2141.6;2;-999;9
  58P320011031;  OWSM;5226;1;6;20030905;0;66;2;2100;199.2;7.84;35.254;2;277.7;0;5.08;0;11.95;0;0.78;0;2143;2;-999;9
  58P320011031;  OWSM;5226;1;7;20030905;0;66;2;2100;401;4.26;35.014;2;288.8;0;5.52;0;12.62;0;0.81;0;2153.1;2;-999;9
  58P320011031;  OWSM;5226;1;8;20030905;0;66;2;2100;602;0.54;34.904;2;302.4;0;6.75;0;13.65;0;0.9;0;2164.2;2;-999;9
  58P320011031;  OWSM;5226;1;9;20030905;0;66;2;2100;798.3;-0.35;34.896;2;300;0;8.27;0;14.18;0;0.94;0;2167.1;2;-999;9
  58P320011031;  OWSM;5226;1;10;20030905;0;66;2;2100;999.1;-0.59;34.904;2;302.6;0;9.23;0;14.18;0;0.92;0;2163.6;2;-999;9
  58P320011031;  OWSM;5236;1;1;20031002;0;66;2;2100;2.9;10.09;35.069;2;-999;9;1.48;0;3.89;0;0.35;0;2084.2;2;-999;9
  58P320011031;  OWSM;5236;1;2;20031002;0;66;2;2100;10.2;10.1;35.073;2;273.4;0;1.55;0;3.88;0;0.32;0;2084.5;2;-999;9
  58P320011031;  OWSM;5236;1;3;20031002;0;66;2;2100;20.7;10.05;35.094;2;275.2;0;1.53;0;3.93;0;0.32;0;2084.8;2;-999;9
  58P320011031;  OWSM;5236;1;4;20031002;0;66;2;2100;30.1;10.03;35.106;2;-999;9;1.59;0;3.9;0;0.33;0;2095.7;2;-999;9
  58P320011031;  OWSM;5236;1;5;20031002;0;66;2;2100;40;9.76;35.158;2;272.9;0;1.67;0;3.92;0;0.31;0;2092.8;2;-999;9
  58P320011031;  OWSM;5236;1;6;20031002;0;66;2;2100;50.2;9.45;35.199;2;264.1;0;3.81;0;11.22;0;0.74;0;2093.8;2;-999;9
  58P320011031;  OWSM;5236;1;7;20031002;0;66;2;2100;75.4;8.59;35.281;2;266.8;0;4.29;0;11.65;0;0.76;0;2143.2;2;-999;9
  58P320011031;  OWSM;5236;1;8;20031002;0;66;2;2100;100.3;8.17;35.281;2;271.4;0;4.78;0;12.08;0;0.78;0;2143.1;2;-999;9
  58P320011031;  OWSM;5236;1;9;20031002;0;66;2;2100;153.4;7.82;35.26;2;276.1;0;4.97;0;12.12;0;0.78;0;2138.2;2;-999;9
  58P320011031;  OWSM;5236;1;10;20031002;0;66;2;2100;197.9;7.49;35.238;2;279.4;0;5.16;0;12.17;0;0.77;0;2143.5;2;-999;9
  58P320011031;  OWSM;5236;1;11;20031002;0;66;2;2100;297.7;6.63;35.164;2;289.4;0;5.53;0;12.57;0;0.8;0;2142.2;2;-999;9
  58P320011031;  OWSM;5236;1;12;20031002;0;66;2;2100;400.7;4.88;35.031;2;294.3;0;5.9;0;12.97;0;0.83;0;2146.3;2;-999;9
  58P320011031;  OWSM;5236;1;13;20031002;0;66;2;2100;498.5;2.48;34.928;2;303.8;0;6.5;0;13.55;0;0.87;0;-999;9;-999;9
  58P320011031;  OWSM;5236;1;14;20031002;0;66;2;2100;598.5;0.84;34.904;2;303.5;0;7.09;0;14.13;0;0.9;0;2165;2;-999;9
  58P320011031;  OWSM;5236;1;15;20031002;0;66;2;2100;801.3;-0.32;34.894;2;304.8;0;7.87;0;14.06;0;0.91;0;2167.4;2;-999;9
  58P320011031;  OWSM;5236;1;16;20031002;0;66;2;2100;999;-0.56;34.901;2;305.1;0;8.92;0;14.28;0;0.9;0;2166.9;2;-999;9
  58P320011031;  OWSM;5236;1;17;20031002;0;66;2;2100;1198.8;-0.68;34.906;2;302.6;0;9.81;0;14.31;0;0.94;0;2163.9;2;-999;9
  58P320011031;  OWSM;5236;1;18;20031002;0;66;2;2100;1499.6;-0.78;34.912;2;302.7;0;10.61;0;14.53;0;0.94;0;2163.7;2;-999;9
  58P320011031;  OWSM;5236;1;19;20031002;0;66;2;2100;1999.3;-0.86;34.914;2;297.6;0;11.8;0;14.78;0;0.96;0;2162.7;2;-999;9
  58P320011031;  OWSM;5251;1;1;20031031;0;66;2;2100;3.2;8.38;35.147;2;-999;9;2.02;0;6.47;0;0.56;0;2108.9;2;-999;9
  58P320011031;  OWSM;5251;1;2;20031031;0;66;2;2100;11.8;8.38;35.142;2;281;0;2.04;0;6.47;0;0.47;0;2110.2;2;-999;9
  58P320011031;  OWSM;5251;1;3;20031031;0;66;2;2100;22.6;8.39;35.15;2;276.2;0;2.02;0;6.48;0;0.48;0;2111.7;2;-999;9
  58P320011031;  OWSM;5251;1;4;20031031;0;66;2;2100;53.3;8.4;35.155;2;277.4;0;2.03;0;6.47;0;0.47;0;2111.6;2;-999;9
  58P320011031;  OWSM;5251;1;5;20031031;0;66;2;2100;98.5;8.37;35.232;2;282.9;0;5.14;0;12.76;0;0.7;0;2143.8;2;-999;9
  58P320011031;  OWSM;5251;1;6;20031031;0;66;2;2100;199.7;7.36;35.208;2;292.7;0;5.84;0;13.37;0;0.84;0;2146.4;2;-999;9
  58P320011031;  OWSM;5251;1;7;20031031;0;66;2;2100;399.6;2.2;34.929;2;304.4;0;6.6;0;14.16;0;0.92;0;2161.5;2;-999;9
  58P320011031;  OWSM;5251;1;8;20031031;0;66;2;2100;599.5;-0.09;34.892;2;301.2;0;7.78;0;14.4;0;0.9;0;2166.9;2;-999;9
  58P320011031;  OWSM;5251;1;9;20031031;0;66;2;2100;800.6;-0.48;34.899;2;302.9;0;8.59;0;14.49;0;0.93;0;2167.2;2;-999;9
  58P320011031;  OWSM;5251;1;10;20031031;0;66;2;2100;992;-0.62;34.906;2;309.3;0;9.6;0;14.68;0;0.94;0;2165.8;2;-999;9
  58P320011031;  OWSM;5261;1;1;20031127;0;66;2;2100;0.9;8.51;35.218;2;-999;9;3.45;0;10.48;0;0.64;0;2125.9;2;-999;9
  58P320011031;  OWSM;5261;1;2;20031127;0;66;2;2100;10;8.51;35.218;2;277.2;0;3.49;0;10.45;0;0.65;0;2127;2;-999;9
  58P320011031;  OWSM;5261;1;3;20031127;0;66;2;2100;20;8.51;35.219;2;281.2;0;3.46;0;10.37;0;0.62;0;2125.8;2;-999;9
  58P320011031;  OWSM;5261;1;4;20031127;0;66;2;2100;50.2;8.52;35.219;2;280.4;0;3.45;0;10.31;0;0.65;0;2128.4;2;-999;9
  58P320011031;  OWSM;5261;1;5;20031127;0;66;2;2100;100.7;8.52;35.218;2;277.9;0;3.52;0;10.41;0;0.63;0;2125.7;2;-999;9
  58P320011031;  OWSM;5261;1;6;20031127;0;66;2;2100;200;8.07;35.258;2;271.6;3;5.63;0;13.26;0;0.81;0;2148.1;2;-999;9
  58P320011031;  OWSM;5261;1;7;20031127;0;66;2;2100;400.9;3.32;34.935;2;299.5;0;6.07;0;13.49;0;0.87;0;2155.1;2;-999;9
  58P320011031;  OWSM;5261;1;8;20031127;0;66;2;2100;599.8;0.32;34.9;2;307;0;7.04;0;14.29;0;0.91;0;2166.9;2;-999;9
  58P320011031;  OWSM;5261;1;9;20031127;0;66;2;2100;801.6;-0.33;34.894;2;306.1;0;8.04;0;14.41;0;0.92;0;2168.6;2;-999;9
  58P320011031;  OWSM;5261;1;10;20031127;0;66;2;2100;1000;-0.58;34.901;2;304.8;0;9.48;0;14.65;0;0.87;0;2164.3;2;-999;9
  58P320011031;  OWSM;5269;1;1;20031226;0;66;2;2100;0.7;7.04;35.159;2;-999;9;4.37;0;11.44;0;0.71;0;2134.7;2;-999;9
  58P320011031;  OWSM;5269;1;2;20031226;0;66;2;2100;10.1;7.05;35.149;2;-999;9;4.4;0;11.49;0;0.72;0;2135.2;2;-999;9
  58P320011031;  OWSM;5269;1;3;20031226;0;66;2;2100;21.9;7.05;35.157;2;292.7;0;4.39;0;11.41;0;0.72;0;2134.6;2;-999;9
  58P320011031;  OWSM;5269;1;4;20031226;0;66;2;2100;48.2;7.07;35.159;2;294.6;0;4.39;0;11.38;0;0.72;0;2136.6;2;-999;9
